country,question_id,question_text,response,validation_status,evidence_count,evidence_ids,document_ids,pages,response_id,run_id,prompt_version,question_version
africa-do-sul,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados da África do Sul apresentam eixos recorrentes relacionados a tecnologias da informação e comunicação (TIC), gestão de dados e desenvolvimento de soluções através do pensamento computacional.",candidate,2,EVID_AFRICA_DO_SUL_Q13_AF_ZA_01_P0022_001; EVID_AFRICA_DO_SUL_Q13_AF_ZA_02_P0017_002,AF-ZA-01; AF-ZA-02,AF-ZA-01:p22; AF-ZA-02:p17,RESP_AFRICA_DO_SUL_Q13_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,rag-country-v3.2,3.0
australia,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os eixos, conceitos e competências recorrentes nos documentos analisados incluem a identificação de sistemas digitais, o processamento e representação de dados, a criação de soluções projetadas e a consideração da sustentabilidade.",candidate,3,EVID_AUSTRALIA_Q13_OC_AU_01_P0001_001; EVID_AUSTRALIA_Q13_OC_AU_01_P0001_002; EVID_AUSTRALIA_Q13_OC_AU_02_P0001_003,OC-AU-01; OC-AU-02,OC-AU-01:p1; OC-AU-01:p1; OC-AU-02:p1,RESP_AUSTRALIA_Q13_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z,rag-country-v3.2,3.0
brasil,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados mencionam recorrentemente eixos relacionados a: língua portuguesa, matemática, conhecimento do mundo físico e natural, realidade social e política do Brasil, arte, educação física, história, sociologia, filosofia e línguas estrangeiras. Também são abordadas as competências de aplicar conhecimentos em contextos sociais e de trabalho, desenvolvimento do pensamento crítico e científico, e a compreensão das dinâmicas socioespaciais.",candidate,2,EVID_BRASIL_Q13_BR_004_P0477_001; EVID_BRASIL_Q13_BR_003_P0550_002,BR_003; BR_004,BR_004:p477-479; BR_003:p550-551,RESP_BRASIL_Q13_20260912T140932Z,RUN_BRASIL_20260912T140932Z,rag-country-v3.2,3.0
canada,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os eixos e conceitos recorrentes nos documentos analisados do Canadá incluem: a centralidade nas pessoas no design de serviços, a importância da inclusão, equidade e acesso, e a utilização de abordagens ágeis e centradas no usuário na entrega de serviços digitais.",candidate,3,EVID_CANADA_Q13_CA_003_P0001_001; EVID_CANADA_Q13_CA_003_P0004_002; EVID_CANADA_Q13_CA_003_P0037_003,CA_003,CA_003:p1; CA_003:p4; CA_003:p37,RESP_CANADA_Q13_20260912T141201Z,RUN_CANADA_20260912T141201Z,rag-country-v3.2,3.0
chile,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os eixos recorrentes nos documentos analisados incluem a comunicação, apreciação e análise musical, bem como a valorização crítica da música. Além disso, as competências incluem a identificação de elementos do linguagem musical e a capacidade de argumentar e formular hipóteses com base em evidências.",candidate,3,EVID_CHILE_Q13_CL_002_P0310_001; EVID_CHILE_Q13_CL_002_P0310_002; EVID_CHILE_Q13_CL_002_P0310_003,CL_002,CL_002:p310-312; CL_002:p310-312; CL_002:p310-312,RESP_CHILE_Q13_20260912T141439Z,RUN_CHILE_20260912T141439Z,rag-country-v3.2,3.0
china,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados na China abordam temas recorrentes como o uso de tecnologias digitais na educação, competências em gerenciamento de informações e a importância da ética no uso da tecnologia.",candidate,3,EVID_CHINA_Q13_AS_CN_01_P0034_001; EVID_CHINA_Q13_AS_CN_01_P0010_002; EVID_CHINA_Q13_AS_CN_01_P0054_003,AS-CN-01,AS-CN-01:p34; AS-CN-01:p10; AS-CN-01:p54,RESP_CHINA_Q13_20260912T141700Z,RUN_CHINA_20260912T141700Z,rag-country-v3.2,3.0
coreia-do-sul,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados mencionam a criação de um ambiente educacional digital inteligente, a realização de serviços educacionais personalizados com o uso de TIC, e o desenvolvimento e disseminação de materiais didáticos digitais como eixos estratégicos recorrentes.",candidate,3,EVID_COREIA_DO_SUL_Q13_KR_001_P0038_001; EVID_COREIA_DO_SUL_Q13_KR_001_P0052_002; EVID_COREIA_DO_SUL_Q13_KR_001_P0050_003,KR_001,KR_001:p38; KR_001:p52; KR_001:p50,RESP_COREIA_DO_SUL_Q13_20260912T141943Z,RUN_COREIA_DO_SUL_20260912T141943Z,rag-country-v3.2,3.0
estonia,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os eixos, conceitos e competências recorrentes nos documentos analisados da Estônia incluem: capacidade de aprender, empatia e responsabilidade social, habilidades de comunicação e expressão em múltiplas línguas, competências para resolução de problemas matemáticos e entendimento de questões ambientais, além do uso responsável da tecnologia e apreciação da arte.",candidate,4,EVID_ESTONIA_Q13_EU_EE_01_PNA_001; EVID_ESTONIA_Q13_EU_EE_01_PNA_002; EVID_ESTONIA_Q13_EU_EE_01_PNA_003; EVID_ESTONIA_Q13_EU_EE_02_P0005_004,EU-EE-01; EU-EE-02,EU-EE-01:p7; EU-EE-01:p7; EU-EE-01:p7; EU-EE-02:p5,RESP_ESTONIA_Q13_20260912T135902Z,RUN_ESTONIA_20260912T135902Z,rag-country-v3.2,3.0
eua,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados frequentemente mencionam a importância da inclusão, equidade e diversidade no contexto da educação em ciência da computação. Também destaca a necessidade de considerar as diversas necessidades dos usuários durante o processo de design de artefatos computacionais.",candidate,3,EVID_EUA_Q13_US_001_P0039_001; EVID_EUA_Q13_US_001_P0046_002; EVID_EUA_Q13_US_001_P0039_003,US_001,US_001:p39; US_001:p46; US_001:p39,RESP_EUA_Q13_20260912T142218Z,RUN_EUA_20260912T142218Z,rag-country-v3.2,3.0
finlandia,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados da Finlândia apresentam eixos recorrentes nas competências, destacando a importância da educação integrada e transversal. As competências transversais incluem: pensamento e aprendizagem, competência cultural, interação e expressão, gestão da vida diária, multiliteracia, competência em TIC, e capacidades de vida profissional e empreendedorismo. Os documentos também enfatizam a promoção da participação, envolvimento e construção de um futuro sustentável.",candidate,2,EVID_FINLANDIA_Q13_FI_001_P0001_001; EVID_FINLANDIA_Q13_FI_001_P0002_002,FI_001,FI_001:p1; FI_001:p2,RESP_FINLANDIA_Q13_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z,rag-country-v3.2,3.0
gana,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados do Gana mencionam de forma recorrente os seguintes eixos, conceitos e competências: Comunicação e Colaboração, Criatividade e Inovação, Identidade Cultural e Cidadania Global, Desenvolvimento Pessoal e Liderança, e Alfabetização Digital.",candidate,2,EVID_GANA_Q13_GH_001_P0025_001; EVID_GANA_Q13_GH_001_P0088_002,GH_001,GH_001:p25; GH_001:p88-89,RESP_GANA_Q13_20260912T142704Z,RUN_GANA_20260912T142704Z,rag-country-v3.2,3.0
hong-kong,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados de Hong Kong enfatizam a importância do respeito às culturas diversas, a consciência cívica e a responsabilidade individual. A educação também se concentra em habilidades de pensamento crítico e na adaptação às mudanças sociais.",candidate,3,EVID_HONG_KONG_Q13_HK_001_P0046_001; EVID_HONG_KONG_Q13_HK_001_P0047_002; EVID_HONG_KONG_Q13_HK_001_P0048_003,HK_001,HK_001:p46; HK_001:p47; HK_001:p48,RESP_HONG_KONG_Q13_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z,rag-country-v3.2,3.0
irlanda,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os eixos, conceitos e competências recorrentes nos documentos analisados incluem a aplicação de princípios e práticas da ciência da computação, como abstração, algoritmos e sistemas computacionais. Também há foco no desenvolvimento de habilidades de pensamento computacional e na aplicação ética do conhecimento.",candidate,2,EVID_IRLANDA_Q13_IE_001_P0001_001; EVID_IRLANDA_Q13_IE_001_P0001_002,IE_001,IE_001:p1-36; IE_001:p1-36,RESP_IRLANDA_Q13_20260912T143215Z,RUN_IRLANDA_20260912T143215Z,rag-country-v3.2,3.0
japao,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados do Japão mencionam a importância da coleta, organização, análise e apresentação de dados, bem como o desenvolvimento de habilidades em comunicação e resolução de problemas. A ética em tecnologia e a compreensão do impacto da digitalização são também temas recorrentes.",candidate,2,EVID_JAPAO_Q13_JP_001_P0001_001; EVID_JAPAO_Q13_JP_001_P0002_002,JP_001,JP_001:p1; JP_001:p2,RESP_JAPAO_Q13_20260912T143439Z,RUN_JAPAO_20260912T143439Z,rag-country-v3.2,3.0
nova-zelandia,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados destacam conceitos e competências relacionadas ao pensamento computacional, práticas digitais e aprendizagem integrada. Os eixos incluem a prática tecnológica, conhecimento tecnológico e a natureza da tecnologia, que devem ser inter-relacionados na implementação do currículo.",candidate,3,EVID_NOVA_ZELANDIA_Q13_NZ_001_P0001_001; EVID_NOVA_ZELANDIA_Q13_NZ_001_P0001_002; EVID_NOVA_ZELANDIA_Q13_NZ_001_P0001_003,NZ_001,NZ_001:p1; NZ_001:p1; NZ_001:p1,RESP_NOVA_ZELANDIA_Q13_20260912T143655Z,RUN_NOVA_ZELANDIA_20260912T143655Z,rag-country-v3.2,3.0
quenia,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os eixos, conceitos e competências recorrentes nos documentos analisados incluem: Comunicação e Colaboração, Pensamento Crítico e Resolução de Problemas, Imaginação e Criatividade, Cidadania, Alfabetização Digital, Aprender a Aprender e Autoeficácia.",candidate,1,EVID_QUENIA_Q13_KE_002_P0022_001,KE_002,KE_002:p22,RESP_QUENIA_Q13_20260912T143913Z,RUN_QUENIA_20260912T143913Z,rag-country-v3.2,3.0
reino-unido,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados destacam a importância de conceitos como algoritmos, pensamento computacional, e habilidades digitais. Os eixos centrais incluem a criação, avaliação e uso de tecnologias digitais, além do desenvolvimento de habilidades de programação e resolução de problemas.",candidate,2,EVID_REINO_UNIDO_Q13_UK_001_P0001_001; EVID_REINO_UNIDO_Q13_UK_002_P0002_002,UK_001; UK_002,UK_001:p1-2; UK_002:p2-3,RESP_REINO_UNIDO_Q13_20260912T144124Z,RUN_REINO_UNIDO_20260912T144124Z,rag-country-v3.2,3.0
ruanda,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os eixos, conceitos e competências que aparecem de forma recorrente nos documentos analisados de Ruanda incluem: a utilização de Tecnologias da Informação e Comunicação (TIC) para o desenvolvimento de competências em ambiente educativo, a promoção do pensamento crítico e da resolução de problemas, e o foco em competências básicas e genéricas que visam o desenvolvimento de habilidades superiores de pensamento.",candidate,3,EVID_RUANDA_Q13_RW_001_P0008_001; EVID_RUANDA_Q13_RW_001_P0009_002; EVID_RUANDA_Q13_RW_001_P0010_003,RW_001,RW_001:p8-9; RW_001:p9; RW_001:p10,RESP_RUANDA_Q13_20260912T144341Z,RUN_RUANDA_20260912T144341Z,rag-country-v3.2,3.0
singapura,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","['Os documentos analisados destacam a importância do pensamento crítico e inventivo na solução de problemas, além da aplicação de raciocínio formal e pensamento sistêmico na análise e implementação de soluções computacionais. Também enfatizam a habilidade de comunicação efetiva e a compreensão de questões cívicas e globais, incluindo proteção de dados e direitos autorais.']",candidate,2,EVID_SINGAPURA_Q13_SG_002_P0017_001; EVID_SINGAPURA_Q13_SG_002_P0018_002,SG_002,SG_002:p17-18; SG_002:p18,RESP_SINGAPURA_Q13_20260912T144617Z,RUN_SINGAPURA_20260912T144617Z,rag-country-v3.2,3.0
suica,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","['Os principais eixos, conceitos e competências recorrentes nos documentos analisados da Suíça incluem: a responsabilidade na utilização de dispositivos digitais, a gestão eficaz da informação e a colaboração em ambientes digitais.']",candidate,2,EVID_SUICA_Q13_CH_001_P0001_001; EVID_SUICA_Q13_CH_003_P0001_002,CH_001; CH_003,CH_001:p1; CH_003:p1,RESP_SUICA_Q13_20260912T144840Z,RUN_SUICA_20260912T144840Z,rag-country-v3.2,3.0
taiwan,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os eixos, conceitos e competências recorrentes nos documentos de Taiwan incluem: ""Pensamento Computacional e Resolução de Problemas"", ""Tecnologia da Informação e Colaboração Criativa"", ""Tecnologia da Informação e Expressão"", ""Atitude em Relação ao Uso de Tecnologia da Informação"", ""Expressão e Algoritmo Computacional"" e ""Criação em Tecnologia da Informação"".",candidate,1,EVID_TAIWAN_Q13_TW_001_P0010_001,TW_001,TW_001:p10,RESP_TAIWAN_Q13_20260912T145057Z,RUN_TAIWAN_20260912T145057Z,rag-country-v3.2,3.0
uruguai,Q13,"Quais eixos, conceitos e competências aparecem de forma recorrente nos documentos analisados do país?","Os documentos analisados do Uruguai destacam a importância de metodologias que promovem a inclusão e a diversidade, bem como a integração de competências digitais e sociais no contexto educativo.",candidate,2,EVID_URUGUAI_Q13_UY_001_P0200_001; EVID_URUGUAI_Q13_UY_003_P0004_002,UY_001; UY_003,UY_001:p200-201; UY_003:p4,RESP_URUGUAI_Q13_20260912T145323Z,RUN_URUGUAI_20260912T145323Z,rag-country-v3.2,3.0
